,doc_id,result_id,text
27,2617564,7,"b. Experiment 2 \n The initial decrease in distance between Orthogonal stimuli is smaller and recovery to baseline distances sooner than that observed for Experiment 1 (Figure 4D). These outcomes are anticipated given simulation of a more weakly correlated stimulus set (r?=?�0.81). Simulations by Stilp et al. [22] and Experiment 1 suggest that principal and second components become weighted in proportion to the amount of covariance captured by each dimension, and model predictions for Experiment 2 reveal more weight being attributed to the second (Orthogonal) dimension as it captures relatively more unshared covariance here than in other, more highly-correlated stimulus sets. Both correlation-based and covariance-based models predict significantly poorer Orthogonal discrimination in the first testing block, but models make different predictions regarding the rate of recovery to baseline distances between stimuli. The correlation-based model predicts a more extended recovery, which contributes to a larger predicted effect size in the first block (Consistent: mean?=?0.69, s.e.?=?.006; Orthogonal: mean?=?0.64, s.e.?=?.006, t 39?=?5.65, p<2e-6, Cohen's d?=?1.40; Figure 4E) than that predicted by the covariance-based model (Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.65, s.e.?=?.005, t 39?=?4.95, p<2e-5, Cohen's d?=?1.12; Figure 4F), which predicts more rapid recovery to baseline distances. Nevertheless, both models correctly predict significantly poorer Orthogonal discrimination in the first testing block, and comparable discrimination in the second (correlation model: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.68, s.e.?=?.007, t 39?=?1.12, n.s.; covariance model: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.62, n.s.) and third testing blocks (correlation model: Consistent: mean?=?0.69, s.e.?=?.006; Orthogonal: mean?=?0.69, s.e.?=?.005, t 39?=?0.38, n.s.; covariance model: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.48, n.s.), matching listener performance. Finally, neither version of the PCA model predicts overall improved performance later in the simulation (i.e., Euclidean distances in both conditions increasing over time) as observed in listener performance, suggesting insensitivity to some practice effects."
28,2617564,8,"c. Experiment 3 \n Both versions of the PCA model predict a shallow and very short-lived decrease in Orthogonal distances, with the vast majority of the simulation predicting equal discriminability across conditions (Figure 4G). Virtually identical simulation results both predict comparable performance across conditions in the first (correlation model [Figure 4H]: Consistent: mean?=?0.68, s.e.?=?.006; Orthogonal: mean?=?0.68, s.e.?=?.005, t 39?=?0.26, n.s.; covariance model [Figure 4I]: Consistent: mean?=?0.68, s.e.?=?.004; Orthogonal: mean?=?0.68, s.e.?=?.004, t 39?=?0.75, n.s.), second (correlation model: Consistent: mean?=?0.69, s.e.?=?.005; Orthogonal: mean?=?0.69, s.e.?=?.006, t 39?=?0.08, n.s.; covariance model: Consistent: mean?=?0.69, s.e.?=?.003; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.60, n.s.), and third testing blocks (correlation model: Consistent: mean?=?0.69, s.e.?=?.005; Orthogonal: mean?=?0.69, s.e.?=?.006, t 39?=?0.25, n.s.; covariance model: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.26, n.s.). These predictions mirror listener performance, and support the idea that both listeners and the model quickly exploited covariance in more extreme Orthogonal stimuli to discover the second component and facilitate Orthogonal discrimination."
29,2617564,9,"d. Experiment 4 \n Both versions of the PCA model predict a sizable initial decrease in Orthogonal distances before later recovery to original relative distances (Figure 4J). These predictions resemble those of Experiment 1, where the early difference in discrimination was both predicted and behaviorally observed, in contrast to those of Experiment 3, where largely equal discrimination throughout was both predicted and observed. Recovery to original relative distances for Orthogonal stimuli occurred much more quickly in Experiment 4 than Experiment 1, revealing some sensitivity to the fact that Orthogonal stimuli were sampled more frequently. Further, the covariance model predictions displayed a slightly larger magnitude of initial decrease in Orthogonal distances and slightly longer recovery to baseline distances than that observed for the correlation model, resulting in a slightly larger effect size in the first testing block (correlation model (Figure 4K): Consistent: mean?=?0.70, s.e.?=?.005; Orthogonal: mean?=?0.64, s.e.?=?.005, t 39?=?6.94, p<3e-8, Cohen's d?=?1.65; covariance model (Figure 4L): Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.63, s.e.?=?.005, t 39?=?7.85, p<2e-9, Cohen's d?=?1.89). Both versions of the model predicted equal discriminability in the second (correlation model: Consistent: mean?=?0.69, s.e.?=?.006; Orthogonal: mean?=?0.69, s.e.?=?.005, t 39?=?0.14, n.s.; covariance model: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.68, s.e.?=?.005, t 39?=?1.20, n.s.) and third testing blocks (correlation model: Consistent: mean?=?0.69, s.e.?=?.006; Orthogonal: mean?=?0.69, s.e.?=?.005, t 39?=?0.12, n.s.; covariance model: Consistent: mean?=?0.70, s.e.?=?.005; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.62, n.s.)."
30,2617564,10,"e. Experiment 5 \n The correlation-based PCA model predicts a shallow and very short-lived decrease in Orthogonal distances, with all but the first few epochs of the simulation predicting equal discriminability across conditions (Figure 4M). These predictions are identical to those made for Experiment 3, such that equal discriminability of Consistent and Orthogonal stimuli is predicted in all blocks of testing (Block 1: Consistent: mean?=?0.69, s.e.?=?.005; Orthogonal: mean?=?0.69, s.e.?=?.006, t 39?=?0.13, n.s.; Block 2: Consistent: mean?=?0.69, s.e.?=?.005; Orthogonal: mean?=?0.69, s.e.?=?.007, t 39?=?0.06, n.s.; Block 3: Consistent: mean?=?0.69, s.e.?=?.006; Orthogonal: mean?=?0.69, s.e.?=?.006, t 39?=?0.09, n.s.; Figure 4N). \n Similar to Experiment 4, the covariance-based PCA model predicts a slightly larger magnitude of initial decrease in Orthogonal distances and slightly longer recovery to baseline distances than that observed for the correlation model (Figure 4M). These differ from other model predictions in two significant ways. First, similar to listeners and unlike the correlation model, the covariance model predicts inferior discrimination of Orthogonal stimuli in the first testing block of Experiment 5 (Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.67, s.e.?=?.004, t 39?=?4.02, p<.0005, Cohen's d?=?0.87; Figure 4O). Second, the covariance model displays sensitivity to (and thus makes different predictions for) stimuli with the same correlation matrix but different covariance matrices (i.e., stimuli presented in Experiments 3 and 5). An independent-samples t-test confirms that the predicted difference in Consistent and Orthogonal discrimination in the first testing block of Experiment 5 (mean difference?=?.023) is significantly larger than the difference observed in the first block of Experiment 3 (mean difference?=?.005; t 78?=?2.11, p<.05). Predictions made by the correlation model for the first block of Experiment 3 versus Experiment 5 did not differ (independent-samples t-test on mean differences: t 78?=?0.28, n.s.). These results demonstrate that while the PCA model based on the correlation matrix of the inputs [26] is useful for predicting discriminability of some stimulus sets, the covariance-based PCA model is a better predictor of listener performance overall. Finally, the covariance model predicted comparable performance across conditions for remaining test blocks (Block 2: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.08, n.s.; Block 3: Consistent: mean?=?0.69, s.e.?=?.004; Orthogonal: mean?=?0.69, s.e.?=?.004, t 39?=?0.42, n.s.)."
31,2617564,11,"f. Across all experiments \n The predictive power of covariance-based PCA is further demonstrated through closed-form linear algebraic solutions in Table 1. Table 1 orders stimulus sets from Experiments 1�5 to reflect performance differences in discriminability of Consistent versus Orthogonal sound pairs in the first testing block as measured by effect size (rightmost column). Eigenvalues calculated from the correlation matrix versus covariance matrix of stimulus set before the simulation are also provided. The success with which listeners discriminate Orthogonal pairs is well predicted by the second Eigenvalue calculated from the covariance matrix reflecting true psychoacoustic distances: as the second Eigenvalue increases, greater perceptual weighting is reflected in improved listener performance on Orthogonal trials and subsequently decreased effect sizes early in the experiment (r?=??0.95, p<.025). This relationship with performance is not observed for the second Eigenvalue of correlation matrices, the first Eigenvalue of correlation or covariance matrices, or simple strength of the principal correlation. The relationship between the second Eigenvalue of the covariance matrix and effect size is similarly robust if calculated on model representations of the inputs after the first one-third of the simulation (akin to the first testing block for listeners; r?=??0.94, p<.025). No other metric calculated after one-third of the simulation reliably predicts effect sizes for the first block of testing. While some caution is warranted in generalizing this relationship given that the second Eigenvalue can be increased by multiple manipulations (removal of Consistent sounds, addition of more extreme Orthogonal sounds, oversampling of Orthogonal sounds), it does provide promising extensions of the present work in optimal weighting of statistically derived dimensions in complex sounds."
32,1911559,0,"3.1. Auditory working memory \n Digit Span Backwards (DSB) raw ability scores were converted to standardized T?Scores and compared across groups using a one?way analysis of variance (ANOVA). No significant difference was found between groups; 6?years: Mean (SD) = 56.60 (9.89); 8?years = 54.03 (9.37); 10?years = 55.07 (9.92), (F(2, 180) = 1.07, p = .345), showing that participants in each group were performing at a cognitive level expected for their age."
33,1911559,1,"3.2. Multisensory Attention Learning Task (MALT) \n To examine performance across groups on aspects of sustained attention on the learning element of the MALT, trials to criterion and number of errors were calculated."
34,1911559,2,"3.2.1. Trials to criterion \n The mean number of learning trials on the MALT in order to reach the criterion of 50 correct target responses was calculated for each group. Results of a univariate ANOVA with two between?subjects factors of Age Group (3 levels: 6, 8, and 10) and Condition (3 levels: V, A, and AV) found a significant main effect of Age Group, F(2, 172) = 4.44, p = .013, partial ?2 = .05, but not of Condition (F < 1), with 6?year?olds requiring a significantly greater number of trials (Mean = 146.98, SD = 8.05) to reach criterion than 8?year?olds (Mean = 143.18, SD = 7.92), p = .025, and trend for more trials than 10?year?olds (Mean = 143.67, SD = 6.73), p = .055. No differences were seen between 8? and 10?year?olds (p > .05)."
35,1911559,3,"3.2.2. Errors on MALT \n A univariate ANOVA to analyse mean number of commission errors (i.e., incorrectly responding to a non?target item) across Age groups and Conditions (see Table 1) found a significant main effect of Age Group, F(2, 172) = 5.05, p = .007, partial ?2 = .06, but not Condition (F < 1), driven by 6?year?olds making significantly more commission errors than 10?year?olds, p = .009 (Bonferroni?corrected pairwise comparisons). \n  Mean number of omission errors (i.e., failing to respond to the correct target) across Age groups and Conditions (Table 1), analysed as above, found a significant main effect of Age, F(2, 172) = 4.59, p = .011, partial ?2 = .05, but not Condition (F < 1). Pairwise comparisons (Bonferroni?corrected) found 6?year?olds made significantly more omission errors than 8?year?olds (p = .015) and there was a trend for 6?year?olds to make more errors than 10?year?olds (p = .061)."
36,1911559,4,"3.2.3. Category identification test \n As a measure of incidental category learning, mean number correct on the category identification task was calculated for each age group and compared across learning condition (Figure 3). Results of a univariate ANOVA with two between?subjects factors of Age Group (3 levels: 6, 8, and 10) and Condition (3 levels: V, A, and AV) found no significant Age Group by Condition interaction (F < 1). However, significant main effects of Age Group, F(2, 168) = 5.23, p = .006, partial ?2 = .06, and Condition, F(2, 168) = 17.42, p < .001, partial ?2 = .17, were identified. Pairwise comparisons (Bonferroni?corrected) for Age Group found that 6?year?olds performed reliably below 10?year?olds (p = .007), with no differences between 6 and 8 years, or 8 and 10 years (p > .05, for all). For Condition, pairwise comparisons indicated that participants scored significantly higher following the Audiovisual learning condition (Mean = 14.07) than either the Auditory (Mean = 10.32) or Visual?only (Mean = 10.97) conditions (p < .001 for both). No difference was found between Auditory and Visual groups (p = .996). \n  To examine whether incidental categorization performance differed from chance, data were analysed for each Age group and Condition using one?sample t?tests with a test value of 8. Six?year?olds were found to score significantly above chance on the Visual?only (t(19)�=�2.73, p�=�.013) and Audiovisual (t(19)�=�4.23, p�<�.001) conditions, but not in the Auditory?only condition (p�=�.095). The 8? and 10?year?olds scored significantly above chance on all learning conditions (p�>�.05, for all), indicative of a high level of categorization performance in these groups across conditions. \n  An examination of the relationship (Pearson's r) between age (collapsed across groups) and performance on the category identification task for each condition indicated a significant positive correlation in the Audiovisual learning condition, r�=�.334, p�=�.011, and a trend for a positive correlation in the Auditory?only learning condition, r�=�.249, p�=�.055, but not in the Visual?only learning condition (p�=�.319). Data are presented in Figure�4. \n  An investigation of the relationships (Pearson's r) between incidental learning (total correct on category task) and auditory working memory (DSB), sustained attention skills (omission errors) and inhibitory control skills (commission errors) found no significant correlations across any age groups or conditions (p�>�.05, for all)."
37,1911559,5," 3.2.4. Explicit categorization knowledge test \n  As well as an examination of incidental knowledge, following the category identification task, each participant was asked to state verbally what they judged the differences between the two families of frogs to be and how they reached their categorization choices. Verbal responses were scored as follows; don't know/none given�=�0 points, related categorical description given but inaccurate (e.g., �they had different coloured spots�)�=�1 point, partially correct family description (i.e. citing 1 feature but not both in AV condition, e.g., number of spots, but no mention of auditory features)�=�2 points, fully correct family description (i.e. �different number of spots and different croak sounds� in AV condition or �croaks to log were deeper than croaks to lily pad� for A condition)�=�3 points. A mean explicit categorization score was calculated for each group and condition (Figure�5). Although a high correlation was found between incidental and explicit scores (r�=�.455, p�<�.001), results of a univariate ANOVA with two between?subjects factors of Age and Condition for explicit knowledge data indicate a different pattern of performance than seen in the incidental knowledge test. That is, although results found a main effect of Age Group, F(2, 172)�=�7.86, p�=�.001, partial ?2�=�.08, with 6?year?olds significantly less able to express the correct reason for categorizing than the older two groups (p�=�.002 and p�=�.003), no main effect of Condition, F(2, 172)�=�2.22, p�=�.112, partial ?2�=�.03, was found. This suggests that there is an age?related difference in the ability to verbally express categorization knowledge compared to the incidental learning element of the task."
38,1911559,6," 3.2.5. Discrimination task \n  To examine the saliency and discriminability level of the visual and auditory features of target exemplars, the same discrimination task as used in the initial pilot study (see above description in Stimuli discrimination) was conducted with 15 participants randomly selected from each age group (including five participants from each condition). Mean accuracy score for visual and auditory discriminators was calculated for each age group. Results of a one?way ANOVA found a significant difference across groups between visual and auditory score; F(2, 42)�=�4.17, p�=�.023, driven by 6?year?olds scoring significantly below 10?year?olds in visual discrimination. Paired samples t?tests to examine differences in visual and auditory accuracy scores for each age group separately revealed significantly lower visual than auditory discrimination ability only in 6?year?olds; Mean (SD) visual�=�11.33 (2.35), auditory�=�12.47 (1.46), t(14)�=�?2.20, p�=�.045. No significant difference between visual and auditory discrimination ability was found for 8?year?olds; Mean (SD) visual�=�13.07 (1.39), auditory�=�13.27 (.88), p�=�.647, or for 10?year?olds; Mean (SD) visual�=�13.33 (2.02), auditory�=�12.80 (2.51), p�=�.217."
39,271124,0,"The results are presented in three parts: (a) a comparison of total raw accuracy in pre-training vs. post-training tests, irrespective of Training Mode (AO/AV) and test mode (ao/av) in an Age (6 vs. 8 years) × Language Background (Bilingual vs. Monolingual) × Tone Language Experience (Tonal vs. Non-tonal) × (Mean Test Score � Pre-/Post-Training) design with repeated measures on Pre- vs. Post-Training scores; (b) an analysis of a percentage gain due to training dependent variable derived from the Pre- and Post-Test scores (see formula below) in an Age × Language Background × Tone Language Experience × Training Mode (AO/AV) × (ao vs. av Tests) design, with repeated measures on ao vs. av tests; and (c) a set of correlations between the phoneme deletion and word and non-word reading ability tests and with the pre- and post-tests and gain due to training for the three English-speaking groups (Mono-Eng, Bi-Eng/Arabic, Bi-Eng/Thai) for whom data on the phonological awareness and reading tests was collected."
40,271124,1,"Raw accuracy \n  Raw percentage correct data were first analyzed to show the absolute level of performance Post-Training compared to Pre-Training as a product of the group factors. A 2 × 2 × 2 × (2) Analysis of Variance (ANOVA) was conducted with Age, Language Background and Tone Experience as between-subject factors and Phase (Pre- vs. Post-training test), as the within-subject factor. All factors have two levels so no planned contrasts were required. Alpha was set at 0.05 and the effect sizes are given for significant differences (critical F = 3.898). \n  The results are graphically presented in Figure ?Figure2.2. As can be seen there was a general improvement from pre-training to post-training and this Phase main effect was significant, F(1,65) = 7.61, p < 0.01, ?p2 = 0.077, with Post-Training Mean = 28.43, and SD = 0.09, and Pre-Training Mean = 25.76, and SD = 0.06. \n  As can be seen in Figure ?Figure2,2, there was Pre- to Post-Training improvement for three of the four 6-year-old groups, and all of the four 8-year-old groups, with other interactions also apparent. Accordingly, while the Phase main effect was unaffected by Language Background, Monolingual vs. Bilingual, it was qualified by Age and Tone Experience: there was a Phase × Age, F(1,65) = 9.90, p < 0.005, ?p2 = 0.395, and a Phase × Age × Tone Experience, F(1,65) = 15.40, p < 0.001, ?p2 = 0.505, interaction. As can be seen in Figure ?Figure2,2, these interactions are due to (i) greater improvement from pre- to post-training by 8-year-olds than by 6-year-olds, and (ii) especially greater improvement for 8-year-olds with Tone Language experience, irrespective of whether the tonal experience is in a monolingual or bilingual context. \n  The decrease in performance from pre- to post-training by the monolingual tone language (Thai) 6-year-olds is puzzling. These children had just begun instruction in reading and writing at school, including learning the orthographic representation of Thai tones (a regular but complicated 4-way interaction of initial consonant class, final consonant manner, vowel length, and tone diacritics (Kasisopa et al., 2013, 2016; see Davis et al., 2015). It is possible that these, as yet non-automatic controlled, processes involved in learning the orthographic representation of Thai tones coupled with intensive training on foreign (Mandarin) tones, resulted in overload and confusion at the perceptual level interference from L1 phoneme-to-grapheme/grapheme-to-phoneme levels. This explanation is clearly speculative and requires further research."
41,271124,2," Performance gain \n  While the above analysis shows effects of training on tone perception, it may be noted that many of Pre- and some of the Post-test scores hover around chance level (25%, given there are 4 Mandarin tones). This raises the issue of the degree of improvement given the initial level of performance and the equivalence of improvements from an initial level of chance responding vs. a higher level of initial responding. To accommodate such differences a dependent variable was derived as follows: \n  Thus if a child had 20% correct on Pre-Training and 30% on Post-Training�the Performance Gain would be 50%; or if there was the same absolute increase of 10% from 50% on Pre-training to 60% on Post-training, the percentage improvement would be 20%. Thus this measure takes into account the initial level of performance in the pre-training test and represents the percent improvement in relation to that level. Mean and Standard Error Performance Gain for each of the four Language Background × Bilingual Status groups are shown for AO/AV training groups in ao and av tests in Figure ?Figure33 as well as in Table ?Table11 alongside the number and percentage of participants who showed pre- to post-training improvement in each group (see also Table B in the Supplementary Material for individual Performance Gain scores for each participant). \n  Performance Gain scores were analyzed in an Age × Language Background x Tone Experience × Training Mode between-subject factor × Test Type (ao or av) within-subject factor ANOVA. The only significant main effect was for Age, F(1,65) = 8.09, p < 0.01, ?p2 = 0.111. Age also interacted with two other factors: there was an interaction of Age × Tone, F(1,65) = 15.19, p < 0.001, ?p2 = 0.189, and of Age × Tone × ao/av test, F(1,65) = 9.54, p < 0.01, ?p2 = 0.128. This set of results is represented in Figure ?Figure4.4. As can be seen, 8-year-olds showed more Performance Gain than 6 year-olds. There was more Performance Gain for Tone language than Non-Tone language background children, but this was only evident in the 8-year-olds. Finally, while the Tone > Non-Tone advantage for 8-year-olds was evident in both ao and av tests, Performance Gain was greater when indexed in ao tests. \n  The above Age and Tone Language background results are independent of whether the children were monolingual or bilingual and whether they were trained with AO or with AV stimuli. Turning to Training Mode and Monolingual/Bilingual, the Training Mode and Monolingual/Bilingual interaction, and the Training Mode × Monolingual/Bilingual × ao/av interaction were both very close to significance Training Mode × Monolingual/Bilingual, F(1, 65) = 3.91, p > 0.05, ?p2 = 0.057; Training Mode × Monolingual/Bilingual × ao/av tests, F = 3.76, p>0.05, ?p2 = 0.055 (critical F = 3.98). Given these close to significant interactions and the significant interaction of ao vs. av tests with Age and Tone Language results above, and in order to avoid a Type II error in this first test of the effect of training mode on lexical tone perception, these two approaching significance results were followed up in simple effect tests of Training Mode × Monolingual/Bilingual at each level of the test type, ao tests and av tests. These revealed a non-significant Training Mode × Monolingual/Bilingual interaction for av tests, F(1, 65) = 0.70, p > 0.1, ?p2 = 0.011, but a significant Monolingual/Bilingual interaction for ao tests, F(1, 65) = 5.19, p < 0.03, ?p2 = 0.074. This set of results is represented in Figure ?Figure5.5. As can be seen Bilingual participants show greater Performance Gain after training with AO stimuli, whereas Monolingual participants show greater Performance Gain after training with AV stimuli, and this is especially the case when indexed by ao test trials."
42,271124,3," Correlations with phonological awareness and reading \n  Correlations, with age partialed out, between the phoneme deletion, word and non-word reading tests with the pre-training, post-training, and performance gain due to training were conducted for the three groups with English as one of their languages (Mono-Eng, Bi-Eng/Arabic, Bi-Eng/Thai). \n  There were, not surprisingly, correlations between the three language measures �phoneme deletion and word reading r(62) = 0.50, p < 0.001, phoneme deletion and non-word reading r(62) = 0.59, p < 0.001, and word and non-word reading, r(62) = 0.75, p < 0.001. \n  More important are correlations between any of the three language measures and the tone training scores. The only significant correlation of this nature was between phoneme deletion and the pre-training av-test, r(62) = 0.26, p < 0.05. This indicates that children's phonological awareness, in this case their proficiency on a phoneme deletion task, is positively related to their initial identification of the four Mandarin tones presented in auditory-visual mode."
43,1303382,0,"2.1. Assessment of Task Specific Variations in Frequency Discrimination Abilities \n Figure 1 and Table 1 summarise performance of the three groups of participants on the two psychophysical tasks (2I_6A_X versus 3I_2AFC). \n  First, regardless of group, there is considerable individual variation in discrimination thresholds for both task designs and for each ISI in the 2I_6A_X task. Though contrary to prediction, individual variations in JND are less marked for the 3I_2AFC compared to any ISI condition in the 2I_6A_X task. \n  To explore the differences among the two tasks, the data from the 2I_6A_X task for the ISI = 200 ms condition were entered into a repeated-measures ANOVA with the data from the 3I_2AFC task. This ISI condition was most similar to that of the 3I_2AFC task. Confirming the impression that participants obtained better overall JNDs with the 3I_2AFC than the 2I_6A_X task, a significant effect was observed for Task (F(1, 73) = 57.88, p < 0.001, ?2 = 0.442). There was also a significant main effect for Group (F(2, 74) = 7.65, p < 0.001, ?2 = 0.173, ? = 0.879) reflecting both lower JNDs and reduced individual variation in performance in the student group for both tasks. \n  The mean thresholds for the 2I_6A_X task increase with increasing ISI in all three groups. To investigate this last effect further, the data from this task were entered into a repeated-measures ANOVA with ISI (10, 200, 1000 ms) as the within-subjects measure and Group (Par-TD, Par-LI, Student) as the between-subjects measure. Mauchly�s test of sphericity was significant (p = 0.007) and degrees of freedom were adjusted using Greenhouse-Geisser correction factors. A significant effect was observed for ISI reflecting the progressive increase in discrimination threshold with increasing ISI (F(1.78, 131.32) = 58.89, p < 0.001, ?2 = 0.443, ? = 0.887). Post hoc Bonferroni tests indicated that mean thresholds for all three ISIs differed significantly from each other. There was also a significant main effect for Group (F(2, 74) = 3.486, p < 0.05, ?2 = 0.086, ? = 0.635), reflecting the lower thresholds observed among the student group. The two parent groups had comparable JNDs. There was no significant Group x ISI interaction (i.e., JNDs for all three groups were similarly affected by increasing ISI). "
44,1303382,1," 2.2. Training Effects on JND Estimation in the 2I_6A_X Task \n  Neither the large variability in JNDs measured using the 2I_6A_X task, nor the lower JNDs for the 3I_2AFC task, were predicted at the outset of the study. Initial piloting with students suggested that the 2I_6A_X task was procedurally more difficult than the 3I_2AFC task. The study protocol was consequently set so that the 3I_2AFC task was always presented first. Then the ISI = 400 ms condition was used as a training session for the 2I_6A_X task and each condition started with four condition specific training trials. This testing protocol was expected to minimise any training effects on performance for the 2I_6A_X task. However, varying degrees of experience with the 2I_6A_X task may still have contributed to the individual variation observed, since the order of presentation of the remaining ISI conditions in the task was randomised. The data were therefore entered into a repeated-measures ANOVA, ISI (3) × Group (3) × Order (6) to test for such effects. A significant effect for ISI was found (p < 0.001), but there was no effect (or indeed any trend) for order of presentation of ISI condition. There was also no significant interaction between Order × Group. Thus individual differences in experience with the task did not significantly contribute to the broad individual variation observed in performance on it."
45,1303382,2," 2.3. Task-Specific Susceptibility to Individual Differences \n  To investigate susceptibility of the two different task designs to individual differences in musical experience (listening and training), nonverbal IQ (NVIQ) and SES, these variables were entered as predictors (forced entry) into a series of multiple linear regression analyses with ln(JND) for each task/ISI condition as outcome measure. Initial models were optimised to retain only those predictors that significantly contributed to each outcome measure. \n  The data were first checked for evidence of significant multicollinearity between predictors (correlations greater than 0.8), or correlation between errors (Durbin-Watson statistic, values less than 1 or greater than 3). The effect of influential cases was assessed by checking for data points where Cook�s distances were greater than 1, Mahalanobis distances were greater than 15, or leverage values were greater than twice the average leverage value (i.e., for the 2I_6A_X task > 0.08; for the 3I_2AFC task > 0.05). One participant was excluded from the 2I_6A_X dataset because of a marked bias for responding �different� (d? = 2.15, criterion c = ?0.84) resulting in very low JND estimates which contrasted with the JND observed for the 3I_2AFC task (172.5 Hz versus, for example, 3 Hz (ISI = 1000 ms)). \n  The regression weights for each analysis are summarised in Table 2. Predictors making nonsignificant contributions are shown to the right of the table. The inputs into the final models are bolded together with the amount of variance (R2) explained by each model. \n  SES and musical training were the only factors to significantly contribute to variance in JND estimates in the 2I_6A_X task. The amount of variance explained by these predictors increased with increasing ISI to a maximum of 43% for the longest ISI (1000 ms), as compared with an initial 27% for the shortest ISI (10 ms). The regression weights for musical training across the 200 and 1000 ms ISI conditions are equivalent. Musical training predicts more individual variation in JND in these two ISI conditions, than it does for the 10 ms ISI condition. SES explains more variation in JND for the 10 and 1000 ms ISI conditions, than it does for the 200 ms condition. \n  By contrast with the 2I_6A_X task, only musical training explained significant variance in JNDs for the 3I_2AFC task and the amount explained by it was considerably less than that explained by SES or musical training for any condition in the 2I_6A_X task. Overall, the 3I_2AFC task is less susceptible to individual differences in the factors assessed here than the 2I_6A_X task."
46,1303382,3," Effect of Different Task Requirements on Observed Threshold \n  If the higher thresholds and more variable performance in the 2I_6A_X task reflect the fact that it is more demanding than the 3I_2AFC task, then the participants who are least able to cope with the extra demands of the task will have the highest thresholds for it. They would therefore be expected to show the greatest amount of improvement in the easier task [21] which stresses their weaker cognitive skills less. To test this prediction, correlations were performed between threshold estimates obtained on the 2I task versus amount of improvement observed for the 3I task. Significant positive correlations (p < 0.001) were observed for all ISI conditions (ISI 10: r = 0.715; ISI 200: r = 0.724; ISI 1000: r = 0.731), confirming this prediction and suggesting that the 2I_6A_X task was inherently more difficult to do than the 3I_2AFC."
47,1303382,4," 2.4. Contribution of Frequency Discrimination to Nonword Repetition \n  To assess contributions of frequency discrimination to verbal short-term memory, discrimination thresholds in the 3I_2AFC task and the three ISI conditions of the 2I_6A_X task were entered into a multiple linear regression analysis (forced entry), with �schooling� (proxy for vocabulary knowledge), and �music training�. This latter factor was included in the model because of the relationship to frequency discrimination performance observed in this study, and also because musical training is thought to enhance efficiency of auditory processing and hence support language learning [33]. \n  Only two predictors explained significant variance in nonword repetition: schooling, and JNDs measured using the 3I_2AFC task. The three ISI conditions of the 2I_6A_X task demonstrated high multicollinearity (r ? 0.8) with each other which contrasted with the low correlations (<0.38) of each measure with the JNDs observed for the 3I task. None of the JNDs for any ISI condition explained significant variance in nonword repetition and they were deleted from the final model, together with musical training which also explained little or no variance in nonword repetition. Table 3 summarises the final regression model together with observations from the initial exploratory analyses. \n"
48,2521573,0," The ERP responses at FZ to the standard and deviant stimuli, together with the resultant difference waves are plotted in Figure 1 for each participant group."
49,2521573,1," Analysis of MMN amplitude and latency \n  As a first analysis, we compared the amplitudes of the MMN for the two groups of nonword-repeaters across the four deviants (Electrode × Deviant × Group). A significant main effect was found for Electrode [F(5, 53)?=?4.807, p?=?.001, ?2?=?0.312], but there was no main effect for Group nor did any interaction with Group approach significance. Thus the two groups did not differ in early consonant change detection. \n  In a similar analysis, peak latencies for the MMN responses were also compared between the groups. No significant main effects or interactions were obtained, i.e., the two groups did not differ in rate of processing during early consonant change discrimination."
